time_of_info,tls_id,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y,jams_count,jams_time,jams_car_count
2730,B1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,33,203,51
2730,B2,5,0,1,19,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2730,C1,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,2
2740,A1,4,20,0,3,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2740,B0,0,1,20,3,0,0,0,0,0,0,1,0,0,1,0,1,4,59,22
2740,B1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,34,211,51
2740,B2,4,0,1,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2740,C1,20,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,9,2
2750,A1,3,20,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2750,B0,0,1,20,2,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2750,B1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,34,217,52
2750,B2,1,0,2,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2750,C1,20,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,9,2
2760,A1,1,17,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2760,B0,0,2,20,3,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2760,B1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,34,217,52
2760,B2,1,0,4,19,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2760,C1,18,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,2
2770,A1,4,18,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2770,B0,0,3,20,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2770,B1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,34,217,52
2770,B2,1,0,1,19,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2770,C1,19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,2
2780,A1,2,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2780,B0,0,4,19,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2780,B1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,34,217,52
2780,B2,1,0,1,18,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2780,C1,20,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,2
2790,A1,1,20,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2790,B0,0,2,20,1,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2790,B1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,34,217,52
2790,B2,2,0,1,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2790,C1,19,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,9,2
2800,A1,1,19,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2800,B0,0,1,20,3,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2800,B1,1,2,2,3,0,0,0,0,0,0,0,0,0,1,0,1,34,217,52
2800,B2,1,0,4,20,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2800,C1,18,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,9,2
2810,A1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2810,B0,0,2,20,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2810,B1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,34,217,52
2810,B2,1,0,5,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2810,C1,18,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2820,A1,3,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2820,B0,0,3,19,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2820,B1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,34,217,52
2820,B2,2,0,2,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2820,C1,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2830,A1,4,20,0,3,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2830,B0,0,4,17,1,0,0,0,0,0,0,1,0,0,1,0,1,4,59,22
2830,B1,2,2,1,3,0,1,0,0,0,0,0,0,0,1,0,2,35,220,52
2830,B2,3,0,1,20,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2830,C1,20,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2840,A1,2,20,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2840,B0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2840,B1,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2840,B2,2,0,1,20,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2840,C1,20,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2850,A1,2,17,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2850,B0,0,1,20,4,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2850,B1,2,2,1,3,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2850,B2,1,0,2,20,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2850,C1,17,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2860,A1,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2860,B0,0,4,20,1,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2860,B1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,35,230,53
2860,B2,1,0,1,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2860,C1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2870,A1,3,19,0,3,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2870,B0,0,3,17,1,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2870,B1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,35,230,53
2870,B2,1,0,1,19,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2870,C1,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2880,A1,3,20,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2880,B0,0,3,17,1,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2880,B1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2880,B2,2,0,2,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2880,C1,20,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2890,A1,1,19,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2890,B0,0,2,18,2,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2890,B1,1,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2890,B2,1,0,4,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2890,C1,20,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2900,A1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2900,B0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2900,B1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,35,230,53
2900,B2,1,0,4,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2900,C1,20,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2910,A1,2,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2910,B0,0,3,18,3,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2910,B1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,35,230,53
2910,B2,1,0,1,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2910,C1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2920,A1,4,20,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2920,B0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2920,B1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,35,230,53
2920,B2,2,0,3,19,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2920,C1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,3
2930,A1,2,20,0,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2930,B0,0,1,16,1,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2930,B1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2930,B2,1,0,2,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2930,C1,20,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2940,A1,1,20,0,5,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2940,B0,0,1,19,2,0,0,0,0,0,0,0,0,0,1,0,1,4,59,22
2940,B1,4,2,4,2,0,0,0,0,0,0,0,0,0,1,0,1,35,230,53
2940,B2,1,0,3,19,0,0,0,0,0,0,0,0,0,1,0,1,6,72,6
2940,C1,18,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,13,3
2950,A1,2,20,0,5,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2950,B0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2950,B1,4,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,36,235,55
2950,B2,1,0,1,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2950,C1,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,17,4
2960,A1,4,20,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4
2960,B0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,1,1,4,59,22
2960,B1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,36,235,55
2960,B2,2,0,2,20,0,0,0,0,0,0,0,0,0,0,1,1,6,72,6
2960,C1,19,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,17,4
2970,A1,3,20,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4
2970,B0,0,1,18,1,0,0,1,0,0,0,0,0,0,1,0,2,5,66,22
2970,B1,5,1,1,2,0,0,0,0,0,1,0,0,0,1,0,2,36,235,55
