time_of_info,tls_id,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y,jams_count,jams_time,jams_car_count
30,A1,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
30,B0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,B1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,B2,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,C1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
60,A1,3,5,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
60,B0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,B1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
60,B2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,C1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
90,A1,6,9,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
90,B0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90,B1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
90,B2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90,C1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
120,A1,6,12,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
120,B0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,B1,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
120,B2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,C1,9,7,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
150,A1,4,10,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
150,B0,0,7,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
150,B1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
150,B2,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
150,C1,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
180,A1,1,10,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
180,B0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,B1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,B2,1,0,7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,C1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
210,A1,2,10,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
210,B0,0,4,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
210,B1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
210,B2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
210,C1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
240,A1,6,13,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
240,B0,0,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240,B1,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
240,B2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240,C1,12,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
270,A1,2,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
270,B0,0,2,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
270,B1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
270,B2,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
270,C1,12,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
300,A1,2,8,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
300,B0,0,1,9,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
300,B1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
300,B2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
300,C1,14,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
330,A1,2,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
330,B0,0,4,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
330,B1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
330,B2,4,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
330,C1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
360,A1,7,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
360,B0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
360,B1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
360,B2,6,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
360,C1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
390,A1,4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
390,B0,0,4,10,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
390,B1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
390,B2,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
390,C1,16,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
420,A1,1,12,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
420,B0,0,1,11,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
420,B1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
420,B2,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
420,C1,10,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
450,A1,2,11,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
450,B0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
450,B1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
450,B2,3,0,3,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
450,C1,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
480,A1,4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
480,B0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
480,B1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
480,B2,5,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
480,C1,12,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
510,A1,1,15,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
510,B0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
510,B1,5,6,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
510,B2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
510,C1,15,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
540,A1,1,9,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
540,B0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
540,B1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
540,B2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
540,C1,9,1,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
570,A1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
570,B0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
570,B1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
570,B2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
570,C1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
600,A1,1,12,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
600,B0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
600,B1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
600,B2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
600,C1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
630,A1,2,15,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
630,B0,0,1,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
630,B1,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
630,B2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
630,C1,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
660,A1,1,11,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
660,B0,0,1,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
660,B1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
660,B2,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
660,C1,15,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
690,A1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
690,B0,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
690,B1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
690,B2,1,0,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
690,C1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
720,A1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
720,B0,0,2,12,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
720,B1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
720,B2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
720,C1,12,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
750,A1,8,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
750,B0,0,1,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
750,B1,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
750,B2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
750,C1,13,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
780,A1,2,11,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
